date,temperature_2m,wind_speed_10m,wind_direction_10m,relative_humidity_2m,shortwave_radiation,direct_radiation,diffuse_radiation,surface_pressure,direct_normal_irradiance
2025-10-10 18:00:00+00:00,22.6285,0.44721362,153.43501,74.0,0.0,0.0,0.0,985.7103,0.0
2025-10-10 19:00:00+00:00,21.978498,0.50990194,168.69011,76.0,0.0,0.0,0.0,985.6554,0.0
2025-10-10 20:00:00+00:00,21.578499,0.41231057,194.03627,77.0,0.0,0.0,0.0,985.5243,0.0
2025-10-10 21:00:00+00:00,21.1285,0.42426407,224.9999,78.0,0.0,0.0,0.0,985.09625,0.0
2025-10-10 22:00:00+00:00,20.7785,0.72801095,254.05453,79.0,0.0,0.0,0.0,985.16394,0.0
2025-10-10 23:00:00+00:00,20.4285,0.8062258,262.8751,80.0,0.0,0.0,0.0,985.42664,0.0
2025-10-11 00:00:00+00:00,20.1285,0.89442724,243.43501,82.0,0.0,0.0,0.0,985.98615,0.0
2025-10-11 01:00:00+00:00,19.9285,0.8062258,262.8751,83.0,0.0,0.0,0.0,986.6514,0.0
2025-10-11 02:00:00+00:00,20.228498,0.60827625,279.46225,83.0,55.0,25.0,30.0,987.26184,187.91449
2025-10-11 03:00:00+00:00,22.2785,0.82462114,284.03625,76.0,237.0,166.0,71.0,987.92346,563.4881
2025-10-11 04:00:00+00:00,24.6785,0.8,270.0,70.0,438.0,347.0,91.0,988.7091,723.1858
2025-10-11 05:00:00+00:00,26.8785,1.104536,264.80566,64.0,606.0,505.0,101.0,988.89056,804.24475
2025-10-11 06:00:00+00:00,28.4285,1.8248286,279.46225,56.0,724.0,617.0,107.0,988.4314,846.61884
2025-10-11 07:00:00+00:00,29.328499,2.1931713,294.22772,52.0,780.0,671.0,109.0,987.9184,865.2166
2025-10-11 08:00:00+00:00,29.8785,2.4413111,304.9921,49.0,765.0,649.0,116.0,987.0846,848.4027
2025-10-11 09:00:00+00:00,30.1285,2.4413111,304.9921,47.0,682.0,558.0,124.0,986.6168,799.6435
2025-10-11 10:00:00+00:00,29.978498,2.3600848,306.38446,46.0,540.0,420.0,120.0,986.2145,725.8481
2025-10-11 11:00:00+00:00,29.5285,2.2472205,302.27563,47.0,356.0,258.0,98.0,985.78827,620.8604
2025-10-11 12:00:00+00:00,29.0285,1.6552945,295.01685,51.0,158.0,99.0,59.0,985.7482,450.6596
2025-10-11 13:00:00+00:00,26.978498,1.17047,289.9832,62.0,14.0,4.0,10.0,986.07,42.85059
2025-10-11 14:00:00+00:00,25.728498,1.0770329,291.80148,67.0,0.0,0.0,0.0,986.65027,0.0
2025-10-11 15:00:00+00:00,24.7785,0.8544004,290.55612,70.0,0.0,0.0,0.0,987.0596,0.0
2025-10-11 16:00:00+00:00,24.1785,0.72801095,285.94547,71.0,0.0,0.0,0.0,987.20496,0.0
2025-10-11 17:00:00+00:00,23.8785,0.6,270.0,71.0,0.0,0.0,0.0,987.1798,0.0
2025-10-11 18:00:00+00:00,23.478498,0.6,270.0,71.0,0.0,0.0,0.0,986.56146,0.0
2025-10-11 19:00:00+00:00,22.9285,0.7,270.0,72.0,0.0,0.0,0.0,986.0279,0.0
2025-10-11 20:00:00+00:00,22.3785,0.9,270.0,74.0,0.0,0.0,0.0,985.7867,0.0
2025-10-11 21:00:00+00:00,21.6785,0.9055385,276.3401,76.0,0.0,0.0,0.0,985.1427,0.0
2025-10-11 22:00:00+00:00,21.0285,0.92195445,282.5288,78.0,0.0,0.0,0.0,985.3804,0.0
2025-10-11 23:00:00+00:00,20.3785,0.89442724,296.56497,80.0,0.0,0.0,0.0,985.4226,0.0
2025-10-12 00:00:00+00:00,20.078499,0.92195445,310.60123,82.0,0.0,0.0,0.0,985.4944,0.0
2025-10-12 01:00:00+00:00,19.6785,0.8062258,299.74478,83.0,0.0,0.0,0.0,985.85016,0.0
2025-10-12 02:00:00+00:00,19.9285,0.6324555,288.43503,82.0,55.0,25.0,30.0,986.26154,189.87163
2025-10-12 03:00:00+00:00,21.978498,0.6324555,288.43503,75.0,241.0,169.0,72.0,987.3129,579.27673
2025-10-12 04:00:00+00:00,24.578499,0.60827625,279.46225,66.0,444.0,353.0,91.0,988.01807,740.5276
2025-10-12 05:00:00+00:00,26.8785,0.6,270.0,61.0,616.0,514.0,102.0,988.3053,823.0799
2025-10-12 06:00:00+00:00,28.578499,0.8,270.0,56.0,734.0,628.0,106.0,987.663,866.14514
2025-10-12 07:00:00+00:00,29.728498,1.4035668,274.08554,48.0,786.0,677.0,109.0,987.5606,877.47864
2025-10-12 08:00:00+00:00,30.1285,1.6124516,277.1249,46.0,765.0,633.0,132.0,986.71436,832.0832
2025-10-12 09:00:00+00:00,30.328499,1.6278821,280.6196,44.0,679.0,541.0,138.0,986.14484,780.19214
2025-10-12 10:00:00+00:00,30.1285,1.4317821,282.09473,44.0,532.0,401.0,131.0,985.5435,698.42847
2025-10-12 11:00:00+00:00,29.6785,1.3152945,278.74606,44.0,352.0,250.0,102.0,985.21497,608.20306
2025-10-12 12:00:00+00:00,29.6785,1.0198039,258.6901,46.0,155.0,92.0,63.0,985.21497,427.44113
2025-10-12 13:00:00+00:00,27.8785,0.7615773,246.80138,56.0,13.0,3.0,10.0,985.7527,32.91355
2025-10-12 14:00:00+00:00,27.1285,0.64031243,231.34016,58.0,0.0,0.0,0.0,986.27704,0.0
2025-10-12 15:00:00+00:00,26.328499,0.70710677,188.13002,59.0,0.0,0.0,0.0,986.6996,0.0
2025-10-12 16:00:00+00:00,25.4285,0.7,180.0,61.0,0.0,0.0,0.0,986.5282,0.0
2025-10-12 17:00:00+00:00,24.7785,0.8,180.0,62.0,0.0,0.0,0.0,986.6695,0.0
2025-10-12 18:00:00+00:00,23.5285,0.6708204,153.43501,70.0,0.0,0.0,0.0,986.4679,0.0
2025-10-12 19:00:00+00:00,23.078499,0.56568545,135.0001,71.0,0.0,0.0,0.0,986.33295,0.0
2025-10-12 20:00:00+00:00,22.478498,0.6324555,108.43504,72.0,0.0,0.0,0.0,986.38007,0.0
2025-10-12 21:00:00+00:00,21.828499,0.44721362,116.56499,74.0,0.0,0.0,0.0,986.0329,0.0
2025-10-12 22:00:00+00:00,21.1285,0.2,180.0,77.0,0.0,0.0,0.0,985.97363,0.0
2025-10-12 23:00:00+00:00,20.3785,0.5830952,239.0363,80.0,0.0,0.0,0.0,985.7151,0.0
2025-10-13 00:00:00+00:00,20.1785,0.64031243,218.65984,80.0,0.0,0.0,0.0,985.893,0.0
2025-10-13 01:00:00+00:00,19.828499,0.70710677,224.9999,81.0,0.0,0.0,0.0,986.2528,0.0
2025-10-13 02:00:00+00:00,19.9285,0.5830952,239.0363,82.0,53.0,24.0,29.0,986.74896,184.21243
2025-10-13 03:00:00+00:00,22.078499,0.36055514,236.3099,78.0,238.0,166.0,72.0,987.71155,574.6613
2025-10-13 04:00:00+00:00,25.0285,0.781025,219.80553,66.0,440.0,349.0,91.0,988.348,737.0221
2025-10-13 05:00:00+00:00,27.3785,0.98994946,224.9999,59.0,611.0,509.0,102.0,988.44366,819.60767
2025-10-13 06:00:00+00:00,28.9285,1.1313709,224.9999,52.0,729.0,622.0,107.0,988.27673,862.31995
2025-10-13 07:00:00+00:00,30.0285,0.8062258,240.2552,45.0,783.0,674.0,109.0,987.5845,878.1427
2025-10-13 08:00:00+00:00,30.6785,0.60827625,260.53775,43.0,767.0,660.0,107.0,987.2461,872.40485
2025-10-13 09:00:00+00:00,31.0285,0.60827625,279.46225,42.0,686.0,584.0,102.0,986.68835,847.5357
2025-10-13 10:00:00+00:00,31.078499,0.6,270.0,40.0,544.0,451.0,93.0,986.3996,791.6391
2025-10-13 11:00:00+00:00,30.6785,0.8062258,240.2552,40.0,359.0,279.0,80.0,985.7825,686.1738
2025-10-13 12:00:00+00:00,30.2785,0.86023253,215.53777,44.0,154.0,98.0,56.0,985.7505,464.7538
2025-10-13 13:00:00+00:00,28.078499,0.89442724,206.56499,54.0,13.0,4.0,9.0,986.1593,44.94878
2025-10-13 14:00:00+00:00,26.5285,0.8062258,187.12492,59.0,0.0,0.0,0.0,986.7158,0.0
2025-10-13 15:00:00+00:00,25.478498,0.8062258,172.87508,62.0,0.0,0.0,0.0,987.0199,0.0
2025-10-13 16:00:00+00:00,24.4285,0.8062258,150.2552,65.0,0.0,0.0,0.0,986.73785,0.0
2025-10-13 17:00:00+00:00,23.478498,0.781025,140.19447,68.0,0.0,0.0,0.0,986.65894,0.0
2025-10-13 18:00:00+00:00,22.728498,0.8062258,119.74479,77.0,0.0,0.0,0.0,986.6937,0.0
2025-10-13 19:00:00+00:00,22.2785,0.86023253,125.537766,78.0,0.0,0.0,0.0,986.6559,0.0
2025-10-13 20:00:00+00:00,21.8785,0.86023253,125.537766,79.0,0.0,0.0,0.0,986.0369,0.0
2025-10-13 21:00:00+00:00,21.6285,0.84852815,135.0001,78.0,0.0,0.0,0.0,985.8208,0.0
2025-10-13 22:00:00+00:00,21.2785,0.8062258,150.2552,78.0,0.0,0.0,0.0,985.3039,0.0
2025-10-13 23:00:00+00:00,20.7785,0.7615773,156.80138,79.0,0.0,0.0,0.0,985.16394,0.0
2025-10-14 00:00:00+00:00,20.078499,0.8544004,159.44388,84.0,0.0,0.0,0.0,985.20184,0.0
2025-10-14 01:00:00+00:00,19.578499,0.8062258,172.87508,86.0,0.0,0.0,0.0,985.549,0.0
2025-10-14 02:00:00+00:00,19.578499,0.70710677,188.13002,87.0,51.0,23.0,28.0,986.03644,178.44887
2025-10-14 03:00:00+00:00,21.478498,0.8062258,209.7448,80.0,232.0,162.0,70.0,986.7831,566.5073
2025-10-14 04:00:00+00:00,24.4285,1.1401755,217.87505,69.0,432.0,342.0,90.0,987.518,727.1295
2025-10-14 05:00:00+00:00,26.978498,1.5264337,211.60745,60.0,599.0,500.0,99.0,987.2405,809.6447
2025-10-14 06:00:00+00:00,28.978498,1.3892444,210.25635,48.0,713.0,609.0,104.0,986.8174,848.71124
2025-10-14 07:00:00+00:00,29.978498,1.4866068,222.27362,44.0,766.0,661.0,105.0,985.9218,865.71454
2025-10-14 08:00:00+00:00,30.578499,1.421267,230.71062,43.0,750.0,647.0,103.0,985.189,859.99054
2025-10-14 09:00:00+00:00,30.828499,1.3601471,233.97253,44.0,670.0,570.0,100.0,984.721,832.4512
2025-10-14 10:00:00+00:00,30.728498,1.1661904,239.0363,45.0,531.0,437.0,94.0,984.4205,773.0304
2025-10-14 11:00:00+00:00,30.2785,0.98994946,224.9999,46.0,347.0,262.0,85.0,984.0918,651.38873
2025-10-14 12:00:00+00:00,30.1785,0.8062258,209.7448,44.0,146.0,90.0,56.0,984.47406,435.69778
2025-10-14 13:00:00+00:00,28.5285,0.7,180.0,53.0,11.0,3.0,8.0,984.7323,34.535465
2025-10-14 14:00:00+00:00,27.328499,0.781025,140.19447,57.0,0.0,0.0,0.0,985.5132,0.0
2025-10-14 15:00:00+00:00,26.078499,0.92195445,130.60121,62.0,0.0,0.0,0.0,985.6062,0.0
2025-10-14 16:00:00+00:00,24.9285,1.0816654,123.6901,67.0,0.0,0.0,0.0,985.4142,0.0
2025-10-14 17:00:00+00:00,24.1785,1.0770329,111.801476,69.0,0.0,0.0,0.0,985.2545,0.0
2025-10-14 18:00:00+00:00,23.5285,0.9,90.0,72.0,0.0,0.0,0.0,985.6878,0.0
2025-10-14 19:00:00+00:00,23.1785,0.9055385,83.659904,72.0,0.0,0.0,0.0,985.5612,0.0
2025-10-14 20:00:00+00:00,22.8785,0.9,90.0,73.0,0.0,0.0,0.0,985.4385,0.0
2025-10-14 21:00:00+00:00,22.6285,0.8,90.0,73.0,0.0,0.0,0.0,985.12524,0.0
2025-10-14 22:00:00+00:00,22.478498,0.60827625,99.46225,73.0,0.0,0.0,0.0,984.82,0.0
2025-10-14 23:00:00+00:00,22.1285,0.5,126.86999,74.0,0.0,0.0,0.0,984.4981,0.0
2025-10-15 00:00:00+00:00,21.2785,0.6708204,116.56499,75.0,0.0,0.0,0.0,985.10895,0.0
2025-10-15 01:00:00+00:00,20.8785,0.64031243,141.34016,77.0,0.0,0.0,0.0,985.75757,0.0
2025-10-15 02:00:00+00:00,20.578499,0.64031243,141.34016,80.0,49.0,22.0,27.0,986.70703,172.57855
2025-10-15 03:00:00+00:00,22.3785,0.64031243,141.34016,74.0,228.0,159.0,69.0,987.7368,561.7759
2025-10-15 04:00:00+00:00,25.078499,0.5830952,149.03632,66.0,427.0,339.0,88.0,988.35236,725.71344
2025-10-15 05:00:00+00:00,27.6285,0.6708204,153.43501,57.0,596.0,498.0,98.0,988.1712,811.01
2025-10-15 06:00:00+00:00,29.078499,0.7615773,156.80138,47.0,713.0,611.0,102.0,987.5083,856.00836
2025-10-15 07:00:00+00:00,29.8785,0.22360681,206.56499,43.0,764.0,650.0,114.0,986.59674,855.816
2025-10-15 08:00:00+00:00,30.3785,0.41231057,284.03625,42.0,741.0,595.0,146.0,985.9538,795.3264
2025-10-15 09:00:00+00:00,30.6785,0.56568545,315.0001,41.0,638.0,489.0,149.0,985.68494,718.7122
2025-10-15 10:00:00+00:00,30.728498,0.92195445,319.39877,41.0,496.0,343.0,153.0,985.4938,611.5054
2025-10-15 11:00:00+00:00,30.3785,1.2041595,311.63345,41.0,318.0,198.0,120.0,985.0756,497.686
2025-10-15 12:00:00+00:00,30.1285,1.1661904,300.96368,43.0,139.0,78.0,61.0,985.1533,385.596
2025-10-15 13:00:00+00:00,27.978498,1.0049876,275.7105,55.0,10.0,3.0,7.0,985.2733,35.39289
2025-10-15 14:00:00+00:00,26.228498,1.0198039,281.3099,64.0,0.0,0.0,0.0,986.00854,0.0
2025-10-15 15:00:00+00:00,25.078499,0.8062258,277.1249,69.0,0.0,0.0,0.0,986.1092,0.0
2025-10-15 16:00:00+00:00,24.5285,0.5,270.0,71.0,0.0,0.0,0.0,986.2586,0.0
2025-10-15 17:00:00+00:00,24.228498,0.22360681,296.56497,70.0,0.0,0.0,0.0,986.0387,0.0
2025-10-15 18:00:00+00:00,23.5285,0.6324555,341.56494,76.0,0.0,0.0,0.0,986.5655,0.0
2025-10-15 19:00:00+00:00,23.1285,0.82462114,345.9637,77.0,0.0,0.0,0.0,985.9472,0.0
2025-10-15 20:00:00+00:00,22.7785,0.8062258,352.87506,79.0,0.0,0.0,0.0,985.91766,0.0
2025-10-15 21:00:00+00:00,22.4285,0.70710677,351.87,80.0,0.0,0.0,0.0,985.401,0.0
2025-10-15 22:00:00+00:00,22.1785,0.70710677,351.87,81.0,0.0,0.0,0.0,985.0874,0.0
2025-10-15 23:00:00+00:00,21.9285,0.6324555,341.56494,81.0,0.0,0.0,0.0,985.0662,0.0
2025-10-16 00:00:00+00:00,21.4285,0.60827625,350.53775,83.0,0.0,0.0,0.0,985.0241,0.0
2025-10-16 01:00:00+00:00,21.1285,0.50990194,348.6901,84.0,0.0,0.0,0.0,984.9987,0.0
2025-10-16 02:00:00+00:00,21.228498,0.36055514,326.3099,84.0,47.0,21.0,26.0,985.59204,166.59435
2025-10-16 03:00:00+00:00,23.1285,0.14142136,315.0001,77.0,226.0,157.0,69.0,986.43475,560.5761
2025-10-16 04:00:00+00:00,25.828499,0.31622776,251.56496,68.0,424.0,333.0,91.0,987.43896,717.86426
2025-10-16 05:00:00+00:00,28.078499,0.7615773,246.80138,58.0,589.0,487.0,102.0,987.525,797.69684
2025-10-16 06:00:00+00:00,29.3785,0.4,270.0,50.0,704.0,592.0,112.0,986.9468,833.8473
2025-10-16 07:00:00+00:00,30.3785,0.53851646,291.80148,47.0,762.0,656.0,106.0,986.44165,868.3503
2025-10-16 08:00:00+00:00,31.078499,0.92195445,310.60123,45.0,740.0,618.0,122.0,985.71655,830.7773
2025-10-16 09:00:00+00:00,31.328499,1.0630146,311.18582,44.0,637.0,481.0,156.0,985.05334,711.51196
2025-10-16 10:00:00+00:00,31.228498,1.3038405,302.47116,44.0,489.0,341.0,148.0,984.75287,612.7509
2025-10-16 11:00:00+00:00,30.828499,1.431782,294.77512,43.0,311.0,196.0,115.0,984.721,498.13376
2025-10-16 12:00:00+00:00,30.4285,1.2369317,284.03625,46.0,133.0,71.0,62.0,985.17725,358.55225
2025-10-16 13:00:00+00:00,28.4285,1.0049876,275.7105,56.0,9.0,2.0,7.0,985.50476,24.195116
2025-10-16 14:00:00+00:00,27.1785,0.82462114,284.03625,62.0,0.0,0.0,0.0,986.18365,0.0
2025-10-16 15:00:00+00:00,26.6285,0.64031243,321.34018,62.0,0.0,0.0,0.0,986.7242,0.0
2025-10-16 16:00:00+00:00,26.228498,0.4,360.0,62.0,0.0,0.0,0.0,986.88635,0.0
2025-10-16 17:00:00+00:00,25.578499,0.53851646,68.19853,63.0,0.0,0.0,0.0,986.9304,0.0
2025-10-16 18:00:00+00:00,24.1785,0.5830952,120.96369,72.0,0.0,0.0,0.0,986.71735,0.0
2025-10-16 19:00:00+00:00,23.328499,0.64031243,128.65984,77.0,0.0,0.0,0.0,986.3537,0.0
2025-10-16 20:00:00+00:00,22.8785,0.56568545,135.0001,79.0,0.0,0.0,0.0,986.02356,0.0
2025-10-16 21:00:00+00:00,22.478498,0.36055514,146.3099,81.0,0.0,0.0,0.0,985.9901,0.0
2025-10-16 22:00:00+00:00,21.978498,0.5,306.86996,82.0,0.0,0.0,0.0,986.14294,0.0
2025-10-16 23:00:00+00:00,21.0285,0.84852815,315.0001,85.0,0.0,0.0,0.0,986.25775,0.0
2025-10-17 00:00:00+00:00,20.6285,0.6324555,288.43503,86.0,0.0,0.0,0.0,986.22363,0.0
2025-10-17 01:00:00+00:00,20.4285,0.5,306.86996,86.0,0.0,0.0,0.0,986.5965,0.0
2025-10-17 02:00:00+00:00,20.6785,0.31622776,288.43503,85.0,46.0,20.0,26.0,987.4954,160.49002
2025-10-17 03:00:00+00:00,22.828499,0.1,270.0,81.0,223.0,155.0,68.0,988.4573,559.40735
2025-10-17 04:00:00+00:00,25.6785,0.31622776,251.56496,67.0,422.0,334.0,88.0,989.4747,725.1525
2025-10-17 05:00:00+00:00,28.078499,0.5,233.13002,59.0,591.0,493.0,98.0,989.7687,812.2826
2025-10-17 06:00:00+00:00,29.328499,0.53851646,248.19853,50.0,707.0,604.0,103.0,989.2843,855.3858
2025-10-17 07:00:00+00:00,30.3785,0.53851646,291.80148,46.0,759.0,654.0,105.0,988.7834,870.40533
2025-10-17 08:00:00+00:00,31.078499,0.781025,309.8055,44.0,744.0,640.0,104.0,987.9608,865.3065
2025-10-17 09:00:00+00:00,31.4285,0.86023253,324.46225,43.0,662.0,559.0,103.0,987.30566,832.27216
2025-10-17 10:00:00+00:00,31.3785,1.1401755,322.12494,43.0,520.0,422.0,98.0,986.52106,764.3521
2025-10-17 11:00:00+00:00,30.9285,1.3601471,323.97253,44.0,336.0,256.0,80.0,985.7048,657.9197
2025-10-17 12:00:00+00:00,30.8785,1.1401755,307.87503,45.0,136.0,83.0,53.0,985.99347,428.33646
2025-10-17 13:00:00+00:00,28.6285,1.0440307,286.6993,56.0,8.0,2.0,6.0,986.3012,24.819462
2025-10-17 14:00:00+00:00,26.978498,1.0440307,286.6993,63.0,0.0,0.0,0.0,987.0454,0.0
2025-10-17 15:00:00+00:00,25.978498,0.8544004,290.55612,67.0,0.0,0.0,0.0,987.1584,0.0
2025-10-17 16:00:00+00:00,25.5285,0.5830952,300.96368,68.0,0.0,0.0,0.0,987.1214,0.0
2025-10-17 17:00:00+00:00,25.1785,0.4,360.0,68.0,0.0,0.0,0.0,987.0925,0.0
2025-10-17 18:00:00+00:00,24.0285,0.72801095,15.945477,74.0,0.0,0.0,0.0,987.38727,0.0
2025-10-17 19:00:00+00:00,23.3785,0.6708204,26.564985,78.0,0.0,0.0,0.0,986.84564,0.0
2025-10-17 20:00:00+00:00,22.9285,0.6324555,18.435053,80.0,0.0,0.0,0.0,986.7105,0.0
2025-10-17 21:00:00+00:00,22.4285,0.6324555,18.435053,82.0,0.0,0.0,0.0,986.66864,0.0
2025-10-17 22:00:00+00:00,21.9285,0.6,360.0,83.0,0.0,0.0,0.0,986.33374,0.0
2025-10-17 23:00:00+00:00,21.5285,0.6324555,18.435053,85.0,0.0,0.0,0.0,986.59247,0.0
2025-10-18 00:00:00+00:00,21.228498,0.6324555,341.56494,85.0,0.0,0.0,0.0,986.6645,0.0
2025-10-18 01:00:00+00:00,21.0285,0.60827625,9.462248,86.0,0.0,0.0,0.0,987.33026,0.0
2025-10-18 02:00:00+00:00,21.078499,0.5830952,30.963696,86.0,45.0,19.0,26.0,987.52924,154.25871
2025-10-18 03:00:00+00:00,22.8785,0.42426407,44.999897,82.0,222.0,149.0,73.0,988.4613,543.6747
2025-10-18 04:00:00+00:00,25.7785,0.44721362,63.435013,69.0,421.0,332.0,89.0,989.2877,726.03345
2025-10-18 05:00:00+00:00,28.2785,0.14142136,44.999897,59.0,591.0,492.0,99.0,989.3948,815.4812
2025-10-18 06:00:00+00:00,29.6785,0.84852815,315.0001,50.0,708.0,604.0,104.0,988.8249,860.1084
2025-10-18 07:00:00+00:00,30.828499,1.2529964,331.38962,46.0,761.0,655.0,106.0,988.0385,876.525
2025-10-18 08:00:00+00:00,31.5285,1.5231546,336.8014,42.0,744.0,640.0,104.0,987.21594,870.33813
2025-10-18 09:00:00+00:00,31.8785,1.6124516,330.25522,41.0,662.0,563.0,99.0,986.36536,843.7264
2025-10-18 10:00:00+00:00,31.8785,1.5264337,328.39255,39.0,521.0,431.0,90.0,986.07263,786.9278
2025-10-18 11:00:00+00:00,31.4285,1.421267,320.7106,39.0,336.0,260.0,76.0,985.4517,675.7506
2025-10-18 12:00:00+00:00,30.828499,1.2083046,294.44394,42.0,135.0,84.0,51.0,985.20886,443.14996
2025-10-18 13:00:00+00:00,28.3785,1.1401755,285.25516,52.0,8.0,2.0,6.0,985.403,25.474058
2025-10-18 14:00:00+00:00,26.6285,1.0770329,291.80148,58.0,0.0,0.0,0.0,985.65125,0.0
2025-10-18 15:00:00+00:00,25.578499,0.9433981,302.00534,61.0,0.0,0.0,0.0,985.9551,0.0
2025-10-18 16:00:00+00:00,24.978498,0.7211103,326.3099,62.0,0.0,0.0,0.0,985.8082,0.0
2025-10-18 17:00:00+00:00,24.478498,0.7615773,23.198618,62.0,0.0,0.0,0.0,986.1571,0.0
2025-10-18 18:00:00+00:00,23.8785,0.84852815,44.999897,67.0,0.0,0.0,0.0,986.3022,0.0
2025-10-18 19:00:00+00:00,22.8785,0.89442724,63.435013,70.0,0.0,0.0,0.0,985.926,0.0
2025-10-18 20:00:00+00:00,22.478498,0.92195445,77.4712,72.0,0.0,0.0,0.0,985.60004,0.0
2025-10-18 21:00:00+00:00,21.8785,0.92195445,77.4712,74.0,0.0,0.0,0.0,985.2569,0.0
2025-10-18 22:00:00+00:00,21.4285,0.9055385,83.659904,76.0,0.0,0.0,0.0,985.2191,0.0
2025-10-18 23:00:00+00:00,20.978498,0.82462114,75.96373,78.0,0.0,0.0,0.0,985.571,0.0
2025-10-19 00:00:00+00:00,20.4285,0.94868326,71.564964,83.0,0.0,0.0,0.0,985.62164,0.0
2025-10-19 01:00:00+00:00,20.078499,0.9055385,83.659904,85.0,0.0,0.0,0.0,986.17676,0.0
2025-10-19 02:00:00+00:00,20.1785,0.72801095,105.945465,86.0,43.0,19.0,24.0,986.7704,156.11107
2025-10-19 03:00:00+00:00,22.078499,0.86023253,125.537766,80.0,219.0,151.0,68.0,987.6141,557.16064
2025-10-19 04:00:00+00:00,25.1285,0.8062258,150.2552,69.0,416.0,329.0,87.0,988.4539,724.7711
2025-10-19 05:00:00+00:00,27.6785,0.7,180.0,60.0,584.0,487.0,97.0,988.7605,812.0869
2025-10-19 06:00:00+00:00,29.578499,0.6708204,243.43501,49.0,700.0,598.0,102.0,988.3289,856.323
2025-10-19 07:00:00+00:00,30.7785,0.82462114,284.03625,45.0,753.0,649.0,104.0,987.83936,873.3164
2025-10-19 08:00:00+00:00,31.578499,1.1401755,307.87503,42.0,737.0,635.0,102.0,986.92725,868.603
2025-10-19 09:00:00+00:00,31.978498,1.3453624,318.01288,40.0,655.0,558.0,97.0,986.0806,841.757
2025-10-19 10:00:00+00:00,31.8785,1.5,323.13004,39.0,515.0,426.0,89.0,985.19434,784.08716
2025-10-19 11:00:00+00:00,31.4285,1.5264337,328.39255,39.0,327.0,248.0,79.0,984.671,651.8953
2025-10-19 12:00:00+00:00,30.5285,1.421267,309.28937,43.0,130.0,79.0,51.0,984.40436,426.18988
2025-10-19 13:00:00+00:00,28.078499,1.2529964,298.61035,54.0,7.0,2.0,5.0,984.59845,26.15799
2025-10-19 14:00:00+00:00,26.4285,1.2083046,294.44394,61.0,0.0,0.0,0.0,985.14703,0.0
2025-10-19 15:00:00+00:00,25.228498,1.0770329,291.80148,65.0,0.0,0.0,0.0,985.4389,0.0
2025-10-19 16:00:00+00:00,24.478498,0.86023253,305.53775,67.0,0.0,0.0,0.0,985.27936,0.0
2025-10-19 17:00:00+00:00,23.978498,0.82462114,345.9637,67.0,0.0,0.0,0.0,985.2378,0.0
2025-10-19 18:00:00+00:00,23.6285,0.7615773,336.8014,70.0,0.0,0.0,0.0,985.1111,0.0
2025-10-19 19:00:00+00:00,23.3785,0.70710677,351.87,69.0,0.0,0.0,0.0,985.2854,0.0
2025-10-19 20:00:00+00:00,23.4285,0.60827625,9.462248,68.0,0.0,0.0,0.0,985.09436,0.0
2025-10-19 21:00:00+00:00,23.3785,0.53851646,21.801476,66.0,0.0,0.0,0.0,984.9928,0.0
2025-10-19 22:00:00+00:00,22.978498,0.2,90.0,67.0,0.0,0.0,0.0,984.9593,0.0
2025-10-19 23:00:00+00:00,22.478498,0.60827625,189.46225,68.0,0.0,0.0,0.0,985.015,0.0
2025-10-20 00:00:00+00:00,20.728498,0.7,180.0,80.0,0.0,0.0,0.0,985.5499,0.0
2025-10-20 01:00:00+00:00,19.978498,0.5,180.0,83.0,0.0,0.0,0.0,985.97345,0.0
2025-10-20 02:00:00+00:00,19.6785,0.42426407,135.0001,86.0,42.0,18.0,24.0,986.72754,149.70486
2025-10-20 03:00:00+00:00,21.728498,0.31622776,108.43504,84.0,217.0,151.0,66.0,987.8771,563.5395
2025-10-20 04:00:00+00:00,25.1785,0.92195445,102.5288,69.0,414.0,328.0,86.0,988.7505,727.97064
2025-10-20 05:00:00+00:00,27.328499,1.2083046,114.44395,62.0,580.0,484.0,96.0,989.12244,812.042
2025-10-20 06:00:00+00:00,29.2785,0.2,90.0,50.0,695.0,594.0,101.0,988.2071,855.40204
2025-10-20 07:00:00+00:00,30.5285,0.28284273,44.999897,46.0,750.0,647.0,103.0,987.5266,875.5033
2025-10-20 08:00:00+00:00,31.3785,0.82462114,345.9637,42.0,735.0,634.0,101.0,986.6186,872.35956
2025-10-20 09:00:00+00:00,31.7785,1.2041595,318.36655,38.0,653.0,557.0,96.0,986.0648,845.8315
2025-10-20 10:00:00+00:00,31.828499,1.4422206,303.6901,34.0,512.0,425.0,87.0,985.7759,788.6013
2025-10-20 11:00:00+00:00,31.2785,1.56205,309.8055,33.0,328.0,254.0,74.0,985.34204,675.3023
2025-10-20 12:00:00+00:00,29.978498,1.0630146,311.18582,42.0,128.0,79.0,49.0,985.14124,435.95517
2025-10-20 13:00:00+00:00,27.478498,1.0630146,318.81415,52.0,7.0,2.0,5.0,985.52527,26.875393
2025-10-20 14:00:00+00:00,25.8785,1.0816654,326.3099,58.0,0.0,0.0,0.0,986.175,0.0
2025-10-20 15:00:00+00:00,24.728498,1.0816654,326.3099,62.0,0.0,0.0,0.0,986.56757,0.0
2025-10-20 16:00:00+00:00,23.828499,0.94868326,341.56494,65.0,0.0,0.0,0.0,986.49316,0.0
2025-10-20 17:00:00+00:00,23.1285,0.9055385,6.3401003,68.0,0.0,0.0,0.0,986.53235,0.0
